Schulnummer,Schulname,Schulform,Adresse,PLZ,Gemeinde,lat,lon,source
106690,"Mettmann, GG Herrenhauser Str.",Grundschule,"Herrenhauser Str., Herrenhauser Str. 52",40822,Mettmann,51.24625226120524,6.963975531571635,ogc-api-nrw
106707,"Mettmann, GG Otfried-Preußler-Schule",Grundschule,"Goethestr., Goethestr. 35",40822,Mettmann,51.25642023334216,6.967395970904026,ogc-api-nrw
106719,"Mettmann, KG Neanderstr.",Grundschule,"Neanderstr., Neanderstr. 15",40822,Mettmann,51.250247159794476,6.974446491520061,ogc-api-nrw
106720,"Mettmann, GG Am Neandertal",Grundschule,"Gruitener Str., Gruitener Str. 14",40822,Mettmann,51.24546012483467,6.981061847830933,ogc-api-nrw
106732,"Velbert, EG Neviges",Grundschule,"Ansembourgallee, Ansembourgallee 1-3",42553,Velbert,51.312482107691686,7.083504234727039,ogc-api-nrw
106744,"Velbert, GG Regenbogenschule",Grundschule,"Wielandstr., Wielandstr. 8-10",42553,Velbert,51.3049611185393,7.103214968376784,ogc-api-nrw
106756,"Velbert, GG Tönisheide",Grundschule,"Kirchstr., Kirchstr. 62-64",42553,Velbert,51.31601268606468,7.066322867714813,ogc-api-nrw
106768,"Wuppertal, GG Am Dönberg",Grundschule,"Am Dönberg, Am Dönberg 46",42111,Wuppertal,51.29846893616026,7.155038804003373,ogc-api-nrw
106770,"Velbert, KG Sonnenschule",Grundschule,"Goethestr., Goethestr. 41",42553,Velbert,51.30438873799207,7.101746486426552,ogc-api-nrw
106781,"Ratingen, GG Gebrüder-Grimm-Schule",Grundschule,"Karl-Mücher-Weg, Karl-Mücher-Weg 17",40878,Ratingen,51.28939661549549,6.85195879624361,ogc-api-nrw
106793,"Ratingen, GG Paul-Maar-Schule",Grundschule,"Am Söttgen, Am Söttgen 15",40880,Ratingen,51.30551530109052,6.819985196363113,ogc-api-nrw
106800,"Ratingen, GG Anne-Frank",Grundschule,"Mülheimer Str., Mülheimer Str. 47",40878,Ratingen,51.302157370655166,6.854361415192496,ogc-api-nrw
106823,"Ratingen, KG Minoriten",Grundschule,"Minoritenstr., Minoritenstr. 12",40878,Ratingen,51.29628826887966,6.844278104420836,ogc-api-nrw
106847,"Ratingen, KG Suitbertus",Grundschule,"Dürerring, Dürerring 3",40878,Ratingen,51.29306293950006,6.844457902713503,ogc-api-nrw
106859,"Ratingen, GG Karl-Arnold-Schule",Grundschule,"Volkardeyer Str., Volkardeyer Str. 36",40878,Ratingen,51.28808764747541,6.831209097393671,ogc-api-nrw
106860,"Ratingen, GG  Albert-Schweitzer",Grundschule,"Bruchstr., Bruchstr. 22",40882,Ratingen,51.30235419046245,6.871051896470204,ogc-api-nrw
106884,"Velbert, GG Birth",Grundschule,"Von-Humboldt-Str., Von-Humboldt-Str. 52",42549,Velbert,51.34339382304529,7.0182730951483325,ogc-api-nrw
106902,"Velbert, GG Nordstadt",Grundschule,"Am Schwanefeld, Am Schwanefeld 19a",42551,Velbert,51.35136240211965,7.044527228797878,ogc-api-nrw
106951,"Velbert, GG Gerhart-Hauptmann-Schule",Grundschule,"Bartelskamp, Bartelskamp 57-59",42549,Velbert,51.32819010879334,7.03128800496732,ogc-api-nrw
106975,"Wuppertal, GG Radenberg",Grundschule,"Radenberg, Radenberg 12",42327,Wuppertal,51.26280403410586,7.072556340703436,ogc-api-nrw
107001,"Wülfrath, GG Parkstr.",Grundschule,"Parkstr., Parkstr. 14",42489,Wülfrath,51.28006833973062,7.036687617224348,ogc-api-nrw
107013,"Wülfrath, GG Ellenbeek",Grundschule,"Tiegenhöfer Str., Tiegenhöfer Str. 16",42489,Wülfrath,51.284474925864515,7.04959288013921,ogc-api-nrw
107025,"Wülfrath, GG Lindenstr.",Grundschule,"Lindenstr., Lindenstr. 26",42489,Wülfrath,51.27534194936794,7.0310392303458435,ogc-api-nrw
107037,"Erkrath, GG (Verb.) Falkenstraße",Grundschule,"Falkenstr., Falkenstr. 35",40699,Erkrath,51.21655246798681,6.9167704189958705,ogc-api-nrw
107049,"Düsseldorf, GG Wichernschule",Grundschule,"Brorsstr., Brorsstr. 5",40627,Düsseldorf,51.204723418465264,6.899022375289238,ogc-api-nrw
107050,"Erkrath, KG Johannes",Grundschule,"Hölderlinstr., Hölderlinstr. 2-4",40699,Erkrath,51.2218180062057,6.915501492823811,ogc-api-nrw
107062,"Düsseldorf, KG Carl-Sonnenschein-Schule",Grundschule,"Gerresheimer Landstr., Gerresheimer Landstr. 89",40627,Düsseldorf,51.20283093942404,6.901814181685496,ogc-api-nrw
107086,"Düsseldorf, GG Friedrich-von-Spee-Schule",Grundschule,"Am Litzgraben, Am Litzgraben 28a",40489,Düsseldorf,51.32857970342575,6.7857596399196085,ogc-api-nrw
107098,"Ratingen, GG Matthias-Claudius",Grundschule,"Mintarder Weg, Mintarder Weg 98",40885,Ratingen,51.357357897301995,6.878011054396558,ogc-api-nrw
107104,"Ratingen, GG Wilhelm-Busch-Schule",Grundschule,"Bismarckstr., Bismarckstr. 16",40883,Ratingen,51.33069555673804,6.907149762321397,ogc-api-nrw
107116,"Ratingen, GG Eduard-Dietrich-Schule",Grundschule,"Duisburger Str., Duisburger Str. 14",40885,Ratingen,51.334530896569134,6.82933333319101,ogc-api-nrw
107128,"Ratingen, KG Heinrich-Schmitz-Schule",Grundschule,"Duisburger Str., Duisburger Str. 112",40885,Ratingen,51.34301916039871,6.8277977973856725,ogc-api-nrw
107130,"Ratingen, KG Johann-Peter-Melchior",Grundschule,"Am Weiher, Am Weiher 4",40885,Ratingen,51.33087644571886,6.82964952885631,ogc-api-nrw
107141,"Düsseldorf, KG Franz-Vaahsen-Schule",Grundschule,"Grenzweg, Grenzweg 12",40489,Düsseldorf,51.32677856440302,6.737184230690515,ogc-api-nrw
107153,"Haan, GG Gruiten",Grundschule,"Prälat-Marschall-Str., Prälat-Marschall-Str. 65",42781,Haan,51.22277728409244,7.008249192693211,ogc-api-nrw
107177,"Erkrath, GG Sandheide",Grundschule,"Schmiedestr., Schmiedestr. 2",40699,Erkrath,51.21327508331274,6.960963339914481,ogc-api-nrw
107189,"Erkrath, GG Sechseck",Grundschule,"Trills, Trills 22",40699,Erkrath,51.21197717619735,6.946916986421453,ogc-api-nrw
107190,"Erkrath, GG Willbeck",Grundschule,"Ruhrstr., Ruhrstr. 60",40699,Erkrath,51.206703299943335,6.975599107520775,ogc-api-nrw
107207,"Erkrath, GG Millrath",Grundschule,"Schulstr., Schulstr. 20",40699,Erkrath,51.21541698996332,6.964663368153166,ogc-api-nrw
107219,"Düsseldorf, GG Knittkuhl",Grundschule,"Am Mergelsberg, Am Mergelsberg 1",40629,Düsseldorf,51.26739931887346,6.875148193422344,ogc-api-nrw
107220,"Ratingen, GG Christian-Morgenstern",Grundschule,"Ulmenstr., Ulmenstr. 3",40882,Ratingen,51.293706174358896,6.926360953308271,ogc-api-nrw
107232,"Mettmann, GG Astrid-Lindgren-Schule",Grundschule,"Spessartstr., Spessartstr. 2-6",40822,Mettmann,51.26063947096983,6.951485867356872,ogc-api-nrw
107244,"Geldern, KG St. Michael-Schule",Grundschule,"Hülser-Kloster-Str., Hülser-Kloster-Str. 21-29",47608,Geldern,51.51895862374728,6.322677064727521,ogc-api-nrw
107256,"Geldern, GG Albert-Schweitzer",Grundschule,"Schloßstr., Schloßstr. 23",47608,Geldern,51.52208607751006,6.323358570081367,ogc-api-nrw
107268,"Geldern, KG St. Antonius",Grundschule,"Hartefelder Dorfstr., Hartefelder Dorfstr. 71A",47608,Geldern,51.496288773451184,6.376944513118605,ogc-api-nrw
107270,"Geldern, GG Kapellen",Grundschule,"Am Steeg, Am Steeg 36",47608,Geldern,51.570235661624444,6.368906864965547,ogc-api-nrw
107281,"Geldern, KG St.-Luzia-Schule Walbeck",Grundschule,"Walbecker Str., Walbecker Str. 15",47608,Geldern,51.49844914744159,6.242234241153234,ogc-api-nrw
107293,"Geldern, GG St. Martini-Schule",Grundschule,"Schulstr., Schulstr. 18",47608,Geldern,51.52631340148393,6.2959317338741005,ogc-api-nrw
107300,"Geldern, KG St. Adelheid",Grundschule,"Friedrich-Spee-Str., Friedrich-Spee-Str. 17",47608,Geldern,51.51761678606608,6.33009336869226,ogc-api-nrw
107311,"Issum, KG St. Nikolaus-Schule",Grundschule,"Weseler Str., Weseler Str. 52",47661,Issum,51.53782234704295,6.433440513329411,ogc-api-nrw
107323,"Issum, GG Brüder-Grimm",Grundschule,"Neustr., Neustr. 37",47661,Issum,51.53295368145576,6.426735094492983,ogc-api-nrw
107335,"Kerken, KG St.Petrus",Grundschule,"Kempener Str., Kempener Str. 5-7",47647,Kerken,51.43661858660465,6.418844556071527,ogc-api-nrw
107347,"Kerken, KG Marienschule",Grundschule,"Schulstr., Schulstr. 8",47647,Kerken,51.4542931379496,6.375193384731305,ogc-api-nrw
107359,"Kevelaer, KG Overberg / St. Norbert",Grundschule,"Sonsbecker Str., Sonsbecker Str. 17",47626,Kevelaer,51.598280896250806,6.29079028151957,ogc-api-nrw
107360,"Kevelaer, KG Wetten",Grundschule,"Hauptstr., Hauptstr. 20",47625,Kevelaer,51.56891155813861,6.290993350826836,ogc-api-nrw
107372,"Kevelaer, KG St. Franziskus",Grundschule,"Dorfstr., Dorfstr. 10",47624,Kevelaer,51.554585434895394,6.2108631054299455,ogc-api-nrw
107384,"Kevelaer, KG St. Hubertus",Grundschule,"Hubertusstr., Hubertusstr. 46",47623,Kevelaer,51.58684424126015,6.238874255193389,ogc-api-nrw
107396,"Kevelaer, KG St. Antonius",Grundschule,"Biegstr., Biegstr. 1",47623,Kevelaer,51.57841283604204,6.243672840315816,ogc-api-nrw
107438,"Straelen, KG (Verb.) Katharinenschule",Grundschule,"Fontanestr., Fontanestr. 4",47638,Straelen,51.44557570647967,6.261528623276415,ogc-api-nrw
107440,"Wachtendonk, KG St.Martin",Grundschule,"Schulhof, Schulhof 2",47669,Wachtendonk,51.39993589337403,6.305969558209953,ogc-api-nrw
107451,"Wachtendonk, KG Michael",Grundschule,"Moorenstr., Moorenstr. 1",47669,Wachtendonk,51.407705685248956,6.338574666422859,ogc-api-nrw
107463,"Weeze, KG Petrus-Canisius-Schule",Grundschule,"Wasserstr., Wasserstr. 1",47652,Weeze,51.627032413896224,6.198413775212322,ogc-api-nrw
107475,"Grevenbroich, GG Erich Kästner-Schule",Grundschule,"Hebbelstr., Hebbelstr. 1",41515,Grevenbroich,51.09270502652587,6.569048527503743,ogc-api-nrw
107487,"Grevenbroich, GG am Welchenberg",Grundschule,"Willibrordusstr., Willibrordusstr. 2",41517,Grevenbroich,51.07186519888097,6.592040390181534,ogc-api-nrw
107499,"Grevenbroich, KG St. Martin",Grundschule,"Graf-Kessel-Str., Graf-Kessel-Str. 13",41515,Grevenbroich,51.088348873965415,6.585385997089873,ogc-api-nrw
107505,"Grevenbroich, KG Arche Noah",Grundschule,"Fröbelstr., Fröbelstr. 19",41515,Grevenbroich,51.10496438841126,6.582077004107957,ogc-api-nrw
107517,"Grevenbroich, KG St. Josef",Grundschule,"Erftwerkstr., Erftwerkstr. 50",41515,Grevenbroich,51.080820470851755,6.604154751092385,ogc-api-nrw
107542,"Grevenbroich, GG Gebrüder-Grimm-Schule",Grundschule,"Oststr., Oststr. 20",41516,Grevenbroich,51.10579594476661,6.6234925287810285,ogc-api-nrw
107578,"Dormagen, GG St.-Nikolaus-Schule",Grundschule,"Schulstr., Schulstr. 59",41541,Dormagen,51.138711067291,6.819462047020459,ogc-api-nrw
107580,"Jüchen, GG (Verb.) Lindenschule",Grundschule,"Schulstr., Schulstr. 69a",41363,Jüchen,51.11276465606774,6.549377566597314,ogc-api-nrw
107608,"Kaarst, GG (Verb.) Budica",Grundschule,"Lichtenvoorder Str., Lichtenvoorder Str. 35",41564,Kaarst,51.19249746703907,6.60586485461473,ogc-api-nrw
107610,"Kaarst, GG Astrid-Lindgren",Grundschule,"Marienplatz, Marienplatz 4",41564,Kaarst,51.21874907306987,6.614155237081177,ogc-api-nrw
107621,"Kaarst, GG Vorst",Grundschule,"Antoniusplatz, Antoniusplatz 27",41564,Kaarst,51.213238238917526,6.584039677646032,ogc-api-nrw
107657,"Grevenbroich, GG Erftaue",Grundschule,"Hünselerstr., Hünselerstr. 3",41517,Grevenbroich,51.069499648784095,6.568152344795074,ogc-api-nrw
107670,"Jüchen, GG (Verb.) Hochneuk.-Otzenrath",Grundschule,"Mühlenstr., Mühlenstr. 2",41363,Jüchen,51.10153185994592,6.461774818607126,ogc-api-nrw
107694,"Neuss, KG St.-Stephanus-Schule",Grundschule,"Birkhofstr., Birkhofstr. 26",41472,Neuss,51.171787081467414,6.629385269331972,ogc-api-nrw
107700,"Neuss, GG Martinus-Holzheim",Grundschule,"Martinstr., Martinstr. 19-21",41472,Neuss,51.16197482458909,6.66965251539352,ogc-api-nrw
107712,"Kaarst, GG Matthias-Claudius",Grundschule,"Grünstr., Grünstr. 8",41564,Kaarst,51.22977118677365,6.6218933339000055,ogc-api-nrw
107724,"Kaarst, KG Alte Heerstr.",Grundschule,"Alte Heerstr., Alte Heerstr. 79",41564,Kaarst,51.2298707913886,6.60825104374306,ogc-api-nrw
107748,"Korschenbroich, GG Gutenberg",Grundschule,"Dionysiusstr., Dionysiusstr. 9",41352,Korschenbroich,51.195027089004476,6.556407655191672,ogc-api-nrw
107750,"Korschenbroich, GG Maternus",Grundschule,"Am Hallenbad, Am Hallenbad 48",41352,Korschenbroich,51.20467828137899,6.556440751572395,ogc-api-nrw
107761,"Grevenbroich, GG Jakobus-Schule",Grundschule,"An den Hecken, An den Hecken 4",41516,Grevenbroich,51.121299928074684,6.684805417113086,ogc-api-nrw
107773,"Neuss, GG Richard-Schirrmann",Grundschule,"Hoistener Schulstr., Hoistener Schulstr. 13-15",41469,Neuss,51.140379725871036,6.701407199139395,ogc-api-nrw
107785,"Mönchengladbach, GG Wickrath",Grundschule,"Kreuzherrenstr., Kreuzherrenstr. 17-19",41189,Mönchengladbach,51.130564734538154,6.411724720569644,ogc-api-nrw
107797,"Mönchengladbach, GG Beckrath",Grundschule,"Enger Weg, Enger Weg 38",41189,Mönchengladbach,51.107013299582285,6.377637549173882,ogc-api-nrw
107803,"Jüchen, GG In den Weiden",Grundschule,"In den Weiden, In den Weiden 16",41363,Jüchen,51.10139828510071,6.508223454068472,ogc-api-nrw
107815,"Dormagen, GG Erich-Kästner",Grundschule,"Konrad-Adenauer-Str., Konrad-Adenauer-Str. 2",41539,Dormagen,51.10077241711701,6.820733850627661,ogc-api-nrw
107827,"Dormagen, GG (Verb.) Tannenbusch-Schule",Grundschule,"Josef-Steins-Str., Josef-Steins-Str. 41",41540,Dormagen,51.0769071600773,6.780338099950747,ogc-api-nrw
107839,"Dormagen, GG Regenbogen",Grundschule,"In der Au, In der Au 5",41539,Dormagen,51.096467076305196,6.848545310015451,ogc-api-nrw
107840,"Dormagen, GG Burg Hackenbroich",Grundschule,"Salm-Reifferscheidt-Allee, Salm-Reifferscheidt-Allee 6",41540,Dormagen,51.063663772095225,6.809646133465251,ogc-api-nrw
107852,"Dormagen, GG Theodor-Angerhausen",Grundschule,"Langemarkstr., Langemarkstr. 30",41539,Dormagen,51.093644363906236,6.835465429195066,ogc-api-nrw
107864,"Dormagen, GG Christoph-Rensing-Schule",Grundschule,"Max-Reger-Weg, Max-Reger-Weg 3",41539,Dormagen,51.098360608307445,6.824032523983872,ogc-api-nrw
107888,"Grevenbroich, GG Viktoria-Schule",Grundschule,"Weidenpeschstr., Weidenpeschstr. 3",41517,Grevenbroich,51.04701620500663,6.574295889376114,ogc-api-nrw
107890,"Meerbusch, GG Martinus Schule",Grundschule,"Fouesnantplatz, Fouesnantplatz 2",40670,Meerbusch,51.28126580078794,6.649306197098325,ogc-api-nrw
107906,"Meerbusch, GG Pastor-Jacobs-Schule",Grundschule,"Kemperallee, Kemperallee 6",40668,Meerbusch,51.30593983653611,6.678363217643881,ogc-api-nrw
107918,"Meerbusch, GG Eichendorff Schule",Grundschule,"Görresstr., Görresstr. 4",40670,Meerbusch,51.27074157048026,6.617211540807356,ogc-api-nrw
107931,"Meerbusch, GG Nikolaus-Schule",Grundschule,"Wienenweg, Wienenweg 38",40670,Meerbusch,51.270457627640496,6.632911296645304,ogc-api-nrw
107943,"Meerbusch, GG Adam-Riese Schule",Grundschule,"Witzfeldstr., Witzfeldstr. 41-43",40667,Meerbusch,51.24653110579217,6.699025813071992,ogc-api-nrw
107955,"Meerbusch, KG St.Mauritius-Schule",Grundschule,"Dorfstr., Dorfstr. 18",40667,Meerbusch,51.25236393886231,6.691970053237729,ogc-api-nrw
107967,"Meerbusch, GG Brüder Grimm-Schule",Grundschule,"Büdericher Allee, Büdericher Allee 17-23",40667,Meerbusch,51.25344878631542,6.691342434755837,ogc-api-nrw
107979,"Rommerskirchen, GG Kastanien",Grundschule,"Stephanusstr., Stephanusstr. 2-4",41569,Rommerskirchen,51.091770135750124,6.691479549432434,ogc-api-nrw
107980,"Korschenbroich, GG Glehn",Grundschule,"Schulstr., Schulstr. 10",41352,Korschenbroich,51.16207998412585,6.5770451348801195,ogc-api-nrw
107992,"Korschenbroich, GG Liedberg",Grundschule,"Am Markt, Am Markt 8a",41352,Korschenbroich,51.163743487679426,6.541697719024849,ogc-api-nrw
108017,"Grevenbroich, GG (Verb.) Grev.-Kap./Hemm",Grundschule,"St.-Clemens-Str., St.-Clemens-Str. 2a",41516,Grevenbroich,51.12667156208376,6.619104884106107,ogc-api-nrw
108029,"Korschenbroich, GG Herrenshoff",Grundschule,"Schaffenbergstr., Schaffenbergstr. 2",41352,Korschenbroich,51.2110122783068,6.502895651752449,ogc-api-nrw
108030,"Korschenbroich, GG (Verb) Andreas-Schule",Grundschule,"Pescher Str., Pescher Str. 127",41352,Korschenbroich,51.19017620620949,6.516131100047041,ogc-api-nrw
108054,"Rommerskirchen, GG Frixheim",Grundschule,"Frixheimer Str., Frixheimer Str. 20",41569,Rommerskirchen,51.05670274301207,6.709293755132914,ogc-api-nrw
108080,"Rommerskirchen, GG Gillbachschule",Grundschule,"Nettesheimer Weg, Nettesheimer Weg 44",41569,Rommerskirchen,51.038956611300165,6.686873759584594,ogc-api-nrw
108108,"Dormagen, GG Henri-Dunant",Grundschule,"Henri-Dunant-Str., Henri-Dunant-Str. 2",41542,Dormagen,51.12762420312877,6.7818230018145265,ogc-api-nrw
108110,"Dormagen, KG Salvator",Grundschule,"An der Weyhe, An der Weyhe 7-13",41542,Dormagen,51.11308548365682,6.75800086450011,ogc-api-nrw
108133,"Neuss, GG Geschwister-Scholl-Schule",Grundschule,"Ruhrstr., Ruhrstr. 38",41469,Neuss,51.160979667901294,6.737585541728165,ogc-api-nrw
108145,"Neuss, KG St. Andreas",Grundschule,"Norfer Schulstr., Norfer Schulstr. 13",41469,Neuss,51.15529398126298,6.728224636797005,ogc-api-nrw
108157,"Neuss, GG St. Peter",Grundschule,"Rosellener Schulstr., Rosellener Schulstr. 9",41470,Neuss,51.12933752385839,6.727740886314451,ogc-api-nrw
108169,"Brüggen, KG Bracht",Grundschule,"Alster Kirchweg, Alster Kirchweg 11",41379,Brüggen,51.28000115523035,6.196946938425776,ogc-api-nrw
108170,"Brüggen, KG Born-Lüttelbracht",Grundschule,"Schwalmweg, Schwalmweg 16",41379,Brüggen,51.24428345185407,6.21271964432092,ogc-api-nrw
108182,"Brüggen, GG Kreuzherrenschule",Grundschule,"Nikolausplatz, Nikolausplatz 1",41379,Brüggen,51.240164486944245,6.182333442288385,ogc-api-nrw
108224,"Kempen, GG St. Hubert",Grundschule,"Hohenzollernplatz, Hohenzollernplatz 21",47906,Kempen,51.385581596849995,6.456402624164229,ogc-api-nrw
108236,"Krefeld, KG An der Burg",Grundschule,"Herrenweg, Herrenweg 10-14",47839,Krefeld,51.37484813917727,6.511058980389436,ogc-api-nrw
108248,"Krefeld, GG Hüls, Astrid-Lindgren-Schule",Grundschule,"Bonhoefferstr., Bonhoefferstr. 16",47839,Krefeld,51.37141879313967,6.508816646173305,ogc-api-nrw
108261,"Kempen, KG Wiesenstr.",Grundschule,"Wiesenstr., Wiesenstr. 68",47906,Kempen,51.35838700953829,6.416279485488335,ogc-api-nrw
108273,"Kempen, KG Astrid-Lindgren-Schule",Grundschule,"Straelener Str., Straelener Str. 2",47906,Kempen,51.370633949523715,6.413707437787904,ogc-api-nrw
108297,"Kempen, GG Tönisberg",Grundschule,"Helmeskamp, Helmeskamp 9",47906,Kempen,51.41126390564618,6.500078061333591,ogc-api-nrw
108327,"Nettetal, KG (Verb.) am Königsbach",Grundschule,"Jahnstr., Jahnstr. 27",41334,Nettetal,51.31841178766675,6.195638202688296,ogc-api-nrw
108339,"Nettetal, GG Kaldenkirchen",Grundschule,"Buschstr., Buschstr. 32",41334,Nettetal,51.31597628117654,6.1882229779833,ogc-api-nrw
108340,"Nettetal, GG (Verb.) Mosaikschule",Grundschule,"Biether Str., Biether Str. 17",41334,Nettetal,51.297714392786794,6.243656825626445,ogc-api-nrw
108376,"Nettetal, KG Hinsbeck",Grundschule,"Auf der Schomm, Auf der Schomm 7",41334,Nettetal,51.33711374123856,6.278439769287699,ogc-api-nrw
108388,"Nettetal, KG Lobberich",Grundschule,"Sassenfelder Str., Sassenfelder Str. 19",41334,Nettetal,51.30732715165622,6.266958556017039,ogc-api-nrw
108390,"Nettetal, GG Lobberich",Grundschule,"Im Hoverbruch, Im Hoverbruch 6",41334,Nettetal,51.303294405789394,6.282651528015405,ogc-api-nrw
108406,"Schwalmtal, GG Amern",Grundschule,"Hermann-Löns-Str., Hermann-Löns-Str. 2",41366,Schwalmtal,51.22990853941054,6.248729713257972,ogc-api-nrw
108418,"Schwalmtal, GG Waldniel",Grundschule,"Sechs Linden, Sechs Linden 24",41366,Schwalmtal,51.215089705413924,6.2846857479633425,ogc-api-nrw
108455,"Tönisvorst, KG St. Tönis",Grundschule,"Schulstr., Schulstr. 13",47918,Tönisvorst,51.3228392826313,6.493049095459597,ogc-api-nrw
108479,"Viersen, KG Martin",Grundschule,"Mosterzstr., Mosterzstr. 53",41749,Viersen,51.280052828916965,6.380840431267835,ogc-api-nrw
108509,"Viersen, KG (Verb.) Paul-Weyers-Schule",Grundschule,"Mühlenberg, Mühlenberg 1",41751,Viersen,51.25499580757107,6.333489577488464,ogc-api-nrw
108534,"Viersen, KG Zweitorstr.",Grundschule,"Zweitorstr., Zweitorstr. 1",41748,Viersen,51.24066342184544,6.3814603331761015,ogc-api-nrw
108546,"Viersen, KG Agnes-van-Brakel-Schule",Grundschule,"Ummertalweg, Ummertalweg 51",41748,Viersen,51.23061526812684,6.418202877149221,ogc-api-nrw
108560,"Viersen, GG Dülken",Grundschule,"Dammstr., Dammstr. 55",41751,Viersen,51.248987582354275,6.3232464283187015,ogc-api-nrw
108571,"Viersen, GG Brüder-Grimm-Schule",Grundschule,"Josef-Steinbüchel-Str., Josef-Steinbüchel-Str. 27",41749,Viersen,51.285006080600674,6.363906881741644,ogc-api-nrw
108583,"Viersen, KG Remigius",Grundschule,"Portiunkulaweg, Portiunkulaweg 20",41747,Viersen,51.25400697561699,6.386521051518093,ogc-api-nrw
108649,"Viersen, GG Albert-Schweitzer-Schule",Grundschule,"Bachstr., Bachstr. 201",41747,Viersen,51.245759663055665,6.413241729433143,ogc-api-nrw
108650,"Viersen, GG Körnerschule",Grundschule,"Klosterstr., Klosterstr. 8",41747,Viersen,51.25211829977235,6.3873304711012135,ogc-api-nrw
108662,"Willich, GG Im Mühlenfeld",Grundschule,"Krusestr., Krusestr. 21",47877,Willich,51.265717173170486,6.537863801178477,ogc-api-nrw
108674,"Willich, KG Kolping",Grundschule,"Schiefbahner Str., Schiefbahner Str. 2",47877,Willich,51.261034139204824,6.547417301817658,ogc-api-nrw
108686,"Willich, GG Willicher Heide",Grundschule,"Krefelder Str., Krefelder Str. 352",47877,Willich,51.28576775599078,6.555608289501179,ogc-api-nrw
108698,"Willich, KG Hubertus",Grundschule,"Schillerstr., Schillerstr. 20",47877,Willich,51.24450325425877,6.537564355572758,ogc-api-nrw
108704,"Willich, GG Astrid-Lindgren-Schule",Grundschule,"Wilhelm-Busch-Str., Wilhelm-Busch-Str. 4",47877,Willich,51.24426299858402,6.529581385151988,ogc-api-nrw
108716,"Willich, KG Gottfried-Kricker-Schule",Grundschule,"Hochheideweg, Hochheideweg 34-36",47877,Willich,51.276993068098726,6.450806740922852,ogc-api-nrw
108728,"Willich, GG Albert-Schweitzer-Schule",Grundschule,"Lorenz-Schmitz-Str., Lorenz-Schmitz-Str. 2",47877,Willich,51.2768147936114,6.4653714317904365,ogc-api-nrw
108730,"Willich, KG Vinhoven",Grundschule,"Pappelallee, Pappelallee 20",47877,Willich,51.24848018569982,6.483539798797262,ogc-api-nrw
108741,"Bedburg-Hau, KG St. Antonius-Schule",Grundschule,"An der Kirche, An der Kirche 3",47551,Bedburg-Hau,51.75747303118297,6.1617780130594095,ogc-api-nrw
108765,"Bedburg-Hau, GG (Verb.) St. Markus",Grundschule,"Honigsberg, Honigsberg 30",47551,Bedburg-Hau,51.760751373928684,6.190023084417451,ogc-api-nrw
108790,"Goch, GG Niers-Kendel-Schule",Grundschule,"Knobbenhof, Knobbenhof 27",47574,Goch,51.69358737928676,6.113389862714486,ogc-api-nrw
108819,"Goch, GG Freiherr-von-Motzfeld-Schule",Grundschule,"Hevelingstr., Hevelingstr. 113",47574,Goch,51.706199575318514,6.162934668037429,ogc-api-nrw
108820,"Goch, KG Liebfrauen",Grundschule,"Theodorstr., Theodorstr. 26",47574,Goch,51.680642838667914,6.166457608404346,ogc-api-nrw
